Time,x,y,z
1710446135.9149802,5.86579378805737,-4.752833388892458,0.0005527981650997775
1710446135.93128,5.90365893286027,-4.722838038916099,0.0008379195131065161
1710446135.948086,5.941621147889733,-4.692720049226555,0.0007152737611161624
1710446135.9648814,5.978987103664348,-4.662557594736302,0.0004191919150848945
1710446135.981519,6.0157824594336935,-4.63240038242551,-0.00023632875349824837
1710446135.9986887,6.052542529142734,-4.602584547724913,-0.0010962127448490417
1710446136.0151064,6.088247638559361,-4.573340398329822,-0.002004593188053948
1710446136.0315614,6.123923615235452,-4.544272007041504,-0.0029540856180451606
1710446136.0481997,6.1599063953427216,-4.515215379330264,-0.003870690814683667
1710446136.0652828,6.1964953559163005,-4.486400775442532,-0.0046943809150241985
1710446136.0811844,6.232393819581033,-4.457372700961603,-0.005608710556318456
1710446136.098672,6.269826105072146,-4.429003868233575,-0.0066117563169282405
1710446136.1154425,6.306864684087358,-4.400621041303749,-0.006705060989922277
1710446136.1317978,6.343415017545113,-4.372096898572877,-0.006586034140594151
1710446136.1487813,6.380811826336896,-4.343442735707689,-0.006002438351635185
1710446136.1647727,6.417722179404098,-4.314248707538082,-0.0052197428122303016
1710446136.1808605,6.454096272519206,-4.285645855898863,-0.004001983201109911
1710446136.1985803,6.491167562259276,-4.257133288740655,-0.001803144979444604
1710446136.21425,6.526057935100542,-4.227189113612399,0.0004962189594453658
1710446136.231464,6.562267138024372,-4.196576656945293,0.0032651309363895668
1710446136.248026,6.598181815707874,-4.164357555190132,0.0057358340892032815
1710446136.2647295,6.633441214829357,-4.13138580791093,0.007477325594951211
1710446136.2811117,6.667196545295744,-4.098181231546987,0.008408204957993012
1710446136.2979217,6.7001708982490396,-4.065027895535512,0.00847587759048766
1710446136.3148725,6.732406968189417,-4.031651806177335,0.007971967287363031
1710446136.331602,6.7639082459586755,-3.997957156831261,0.006766211077053931
1710446136.348676,6.795381404796766,-3.9641584352220516,0.004055866356570842
1710446136.364638,6.826063970862651,-3.9306118564459314,0.0018257708318628726
1710446136.380885,6.856857056011208,-3.897415471920851,8.171394906635453e-05
1710446136.397909,6.8881322664263855,-3.864035042053074,-0.0019102246763081073
1710446136.414455,6.91957524869532,-3.8306685311646205,-0.0047282988104815704
1710446136.4311702,6.951940977805958,-3.798103568076304,-0.007079576914040089
1710446136.4474046,6.984446768928895,-3.7659926252397358,-0.008847344128950921
1710446136.4645658,7.017772106124071,-3.7342626218714097,-0.009935958207292322
1710446136.480704,7.050672456543115,-3.702500329577224,-0.010443904424840831
1710446136.4973297,7.084098761437544,-3.6714531368277945,-0.010368261021851309
1710446136.5142632,7.118055250567592,-3.640254374035645,-0.009695516301551119
1710446136.531261,7.15065121563818,-3.61125577585298,-0.00832599178316374
1710446136.548507,7.183322614402642,-3.5817499765190792,-0.005486204111216061
1710446136.5641668,7.215561490135535,-3.548757663837982,-0.0017431446269269425
1710446136.5810597,7.249143555839035,-3.514946882632361,0.0018264419427292027
1710446136.5977132,7.282268993534805,-3.4799405048341367,0.004650214107629942
1710446136.6144497,7.314815382327603,-3.4440559400781963,0.007144679974197078
1710446136.6313467,7.346163518672441,-3.4079688168698863,0.008746299096841256
1710446136.6474557,7.375531982626019,-3.3719077910322905,0.009544700335218535
1710446136.6645272,7.404501199223832,-3.3358556900782186,0.009441231250669887
1710446136.6823084,7.432929628666284,-3.299921267263365,0.00848856325134634
1710446136.6988156,7.45962160253831,-3.264379022563167,0.007050283662883039
1710446136.7154763,7.486523078607,-3.227189819923693,0.005452673292745816
1710446136.731803,7.51343768825038,-3.1881610803977867,0.0036480197150459697
1710446136.7485466,7.540019883563239,-3.149528852410216,0.001417671776266613
1710446136.7655656,7.56600784940168,-3.112157408759294,-0.0009628769256563055
1710446136.7822416,7.59150394033851,-3.0754460218142032,-0.003311461228755645
1710446136.7974858,7.616151744338714,-3.039131448904128,-0.006010029383171972
1710446136.814744,7.642307306325835,-3.0038432100446104,-0.008467717877880974
1710446136.8318524,7.669455926787987,-2.968859964414934,-0.010354923655606724
1710446136.8480484,7.696846802095532,-2.934020510715629,-0.011380657101111793
1710446136.8645716,7.725125268074015,-2.899747745830913,-0.011941270504705098
1710446136.8811405,7.754148936689767,-2.8659315736297506,-0.011974902934970326
1710446136.8983958,7.784388279950289,-2.832763021358034,-0.011487693294454156
